,News Outlet,Text,Compound Score,Positive Score,Neutral Score,Negative Score
32,@nytimes,A winter comfort classic https://t.co/JcQmIFQGG8 https://t.co/1GyC5yRdvE,0.3612,0.385,0.615,0.0
33,@nytimes,"A new type of legal dispute has emerged among divorced parents: should a child be allowed to play football, or is it too dangerous? https://t.co/N8o7JOhCnt",-0.4404,0.136,0.662,0.202
34,@nytimes,"In accepting his Oscar, Kobe Bryant said: “As basketball players we’re supposed to shut up and dribble. I’m glad we do a little but more than that.” https://t.co/joZUDGt2Ro",0.4215,0.132,0.868,0.0
35,@nytimes,"Days after Bill de Blasio’s pick for New York schools chief backed out on live TV, the mayor named a new choice: the Houston superintendent https://t.co/LuDOFkqYHx",0.0258,0.044,0.956,0.0
36,@nytimes,"In Opinion

Op-Ed contributor Stoya writes, ""We can hide our heads in the sand, or we can tackle the job of understanding the range of what porn is and try to build a better industry and cultural understanding of sex. I choose to try."" https://t.co/aKVe2uJZ80",0.296,0.064,0.899,0.037
37,@nytimes,"Prime Minister Benjamin Netanyahu of Israel lavished praise on Trump for the Jerusalem decision, comparing him to 3 of the most important figures in the history of the Jewish people https://t.co/OBBnqGxfs2",0.6901,0.169,0.831,0.0
38,@nytimes,"? x 1.5 million! “It’s always good news when you find new penguins."" https://t.co/JDJb3Hu3XZ",0.4926,0.225,0.775,0.0
39,@nytimes,"As Russia has ramped up its nuclear arsenal and cyberweapons, the U.S. has done little in response, reflecting a strategic vacuum in Washington https://t.co/dDLMkW9hdu",0.0,0.0,1.0,0.0
40,@nytimes,"First Ray, then Patsy, now Joe. After a period of peace, another pizza war has broken out in New York City. https://t.co/oJ8VVXGhAU",-0.5423,0.123,0.632,0.246
41,@nytimes,"The 21st-century Chelsea has embraced short-termism, and thrived because of it. It does, though, come at a cost. https://t.co/QcWOWKkWQr",0.0,0.0,1.0,0.0
42,@nytimes,RT @KirkSemple: Trump sign coming down at Trump Hotel in Panama https://t.co/jDBJB55bKG,0.0,0.0,1.0,0.0
43,@nytimes,"Two years before Dr. Larry Nassar was charged with abuse of gymnasts, a local prosecutor's office passed on charges. The prosecutor, it turns out, had secrets of his own. https://t.co/11zoSSG4iB",-0.7964,0.0,0.762,0.238
44,@nytimes,"“Immigrants are the perfect scapegoat for all manner of angst, both economic and cultural, and very easy fertile ground for the populists"" https://t.co/a8MpleVF2l",0.6361,0.233,0.676,0.091
45,@nytimes,"Zagat is being sold again. Google, which bought the restaurant review company several years ago, will sell it to a reviews site. https://t.co/U74bDBf3GH",0.0,0.0,1.0,0.0
46,@nytimes,Few would have guessed that Kellyanne Conway would be the one hanging on as other high-profile aides pull their rip cords https://t.co/7yx6GRFdZp,0.0,0.0,1.0,0.0
47,@nytimes,Most of the big winners of the Oscars are already streaming. Here’s where to see them and why. https://t.co/aCHOswJlSv,0.4767,0.147,0.853,0.0
48,@nytimes,"The new owner of a Trump hotel in Panama who wants the Trump brand gone declared victory today. Here's our story on the standoff, which has not been pretty: https://t.co/dlsJMDLm1O https://t.co/pLqgubTFXI",-0.3875,0.0,0.917,0.083
49,@nytimes,"Speaker Paul Ryan criticized President Trump’s proposed tariffs, saying they could lead to a damaging trade war https://t.co/VWcTFAErDz",-0.8658,0.0,0.591,0.409
50,@nytimes,"Before Philando Castile was shot by a police officer, he was the school nutrition worker who often swooped in to pay for their lunches when they could not afford them. Now a charity is continuing his legacy. https://t.co/1MtotK4fz3",0.34,0.073,0.89,0.037
51,@nytimes,"RT @kevinroose: Thousands of engineers and PhDs spent decades developing powerful A.I. and neural networks, all so that I could turn myself…",0.4215,0.123,0.877,0.0
52,@nytimes,RT @KirkSemple: Majority owner of Trump Hotel in Panama declares victory against the Trumps in struggle for the property’s control and play…,-0.3182,0.0,0.901,0.099
53,@nytimes,"In Opinion 

Op-Ed contributor Bethany Mandel writes, ""For many, support for gun rights is motivated precisely by our devotion to protecting our kids"" https://t.co/VH83ijgCA8",0.743,0.28,0.643,0.077
54,@nytimes,President Trump used his newly announced steel and aluminum tariffs to threaten 2 of the U.S.’s closest trading partners https://t.co/aJvR5pVPQL,-0.3818,0.0,0.874,0.126
55,@nytimes,"In search of reasonable rent, the middle-class backbone of San Francisco — maitre d’s, teachers, bookstore managers, musicians and copywriters — are moving into dorms https://t.co/zNJoqrAPeB",0.0,0.0,1.0,0.0
56,@nytimes,A look at the most memorable moments — for better or for worse — at the Oscars https://t.co/ERhp4jXiPu,-0.0516,0.153,0.684,0.163
57,@nytimes,"History is full of movements led by students. Some were successful and others brutally crushed, but even the latter still resonate. https://t.co/lhZfS5dJVf",-0.25,0.093,0.736,0.171
58,@nytimes,"Condom use, bondage, dirty talk, sexting: an app lets users set their boundaries before an encounter https://t.co/zYsWrQBb5Q",-0.4404,0.0,0.847,0.153
59,@nytimes,Fashion played an anonymous role at the Oscars so that the people — namely the women — could shine https://t.co/e5jV6SMJl3,0.34,0.124,0.876,0.0
60,@nytimes,RT @EricLiptonNYT: This scene is unfolding today at Trump Hotel in Panama. NYT has a reporter in the lobby. https://t.co/jaz00lZEc9,0.0258,0.058,0.942,0.0
61,@nytimes,"“There are more complexities here than in brain surgery,” Ben Carson. “Doing this job is going to be a very intricate process.” https://t.co/AMpt3cD7aX",0.2247,0.083,0.917,0.0
62,@nytimes,"In a haunting conversation, 6 teenagers who survived the Florida shooting talk about the day their childhood ended https://t.co/2lL3bPABnK",0.296,0.162,0.735,0.103
63,@nytimes,An escort said she had more than 16 hours of audio recordings that could help shed light on Russian meddling in U.S. elections https://t.co/uMdImu3JFb,0.4019,0.105,0.895,0.0
64,@nytimes,"Jimmy Kimmel threw barbs at Harvey Weinstein, President Trump and Mike Pence https://t.co/WuTFHnqCkh",0.0,0.0,1.0,0.0
65,@nytimes,Here’s what you need to know to start your day https://t.co/AVyWmPb7eA,0.0,0.0,1.0,0.0
66,@nytimes,Photos from the Oscars red carpet https://t.co/ij9Qo9odUC https://t.co/fZGNGbs5lh,0.0,0.0,1.0,0.0
67,@nytimes,Anti-immigrant and anti-establishment anger appeared to pay off for populist forces in Italy's election https://t.co/m8r7aUey3l,-0.6249,0.0,0.718,0.282
68,@nytimes,"“The Shape of Water” won best picture at an Oscars ceremony that touched on politics, diversity and the #MeToo movement https://t.co/iJGVhAyjmg",0.836,0.294,0.706,0.0
69,@nytimes,South Korean envoys met North Korea's leader to help kick-start a dialogue between the North and the United States https://t.co/uMJgvIg5pg,0.6705,0.244,0.756,0.0
70,@nytimes,"Around the world, parents have preferred to have sons more than daughters. In America, there are signs that’s changing. https://t.co/Hp9lJSBSul",0.0,0.0,1.0,0.0
71,@nytimes,"Lupita Nyong'o: ""We are dreamers. We grew up dreaming of one day working in movies. Dreams are the foundation of Hollywood. And dreams are the foundation of America."" https://t.co/00deSspPOj",0.6597,0.167,0.833,0.0
72,@nytimes,Opioids are not America’s only significant drug problem. Cocaine is the No. 2 killer and claims more lives than heroin among black Americans. https://t.co/pEJOrImKHD,-0.9225,0.0,0.558,0.442
73,@nytimes,Tiffany Haddish and Maya Rudolph brought some pointed (and hilarious) satire to the stage while presenting awards. The internet decided it had found the next Oscar hosts. https://t.co/OqwKlVf2kY,0.4588,0.1,0.9,0.0
74,@nytimes,"Is Phillip Picardi, a former intern who now heads up Teen Vogue, the future of Condé Nast? Anna Wintour seems to think so. https://t.co/hELtbPmtQj",0.0,0.0,1.0,0.0
75,@nytimes,"Jimmy Kimmel threw barbs at Harvey Weinstein, President Trump and Mike Pence https://t.co/WAlXzAl9gR",0.0,0.0,1.0,0.0
76,@nytimes,"RT @mikiebarb: On today’s Daily: a haunting conversation between six 14-year old girls who survived the shooting at Stoneman Douglas, as th…",0.296,0.135,0.779,0.086
77,@nytimes,Here’s what you need to know to start your day https://t.co/DWnDUCOJEm,0.0,0.0,1.0,0.0
78,@nytimes,"One famous designer chair is oozing goop. Another has exploded into puffs of foam. A bookcase’s shelves bubbled as gases formed within.

The culprits? Plastic. And time. https://t.co/6eodJkBX37",0.0,0.0,1.0,0.0
79,@nytimes,Photos from the Oscars red carpet https://t.co/GcITTAEbPw https://t.co/i6Metlxvc6,0.0,0.0,1.0,0.0
80,@nytimes,The complete list of winners at the 2018 Oscars https://t.co/zeNmUhcvHV,0.4767,0.256,0.744,0.0
81,@nytimes,The Cycling Panther of Paris’s Fitness Studios https://t.co/0ti2DbuDv2,0.2732,0.231,0.769,0.0
82,@nytimes,Personal Health: Jane Brody’s Personal Secrets to Lasting Weight Loss https://t.co/ULaVKQ43WD,-0.3182,0.0,0.813,0.187
83,@nytimes,"“I don’t think it is the worst hotel in the world,” says Kosovo’s president of his capital’s Grand Hotel. “But that is because the world is very big.” https://t.co/fRfUSffNeN",-0.2732,0.088,0.792,0.12
84,@nytimes,"The State Department was granted $120 million to fight Russian meddling. It has spent $0.
https://t.co/omgJPpXNzq",-0.1531,0.108,0.753,0.14
85,@nytimes,Op-Ed Columnist: Letting Teenagers Live https://t.co/3XRqxbZP1X,0.0,0.0,1.0,0.0
86,@nytimes,The E! red carpet show at the Oscars felt as though it was on the brink of blowing up at a moment’s notice https://t.co/RY9QEeG75C,0.0,0.0,1.0,0.0
87,@nytimes,"A ""school resource officer"" is an unusual hybrid of counselor, educator and cop. Perhaps no other job better personifies America’s shifting ideas about schools, policing and safety. https://t.co/fUhtWPM0IO",0.5423,0.179,0.752,0.069
88,@nytimes,"It's already one of the most endangered creatures on earth, and all indications are its situation is rapidly getting worse https://t.co/i4D4EYnT9B",-0.4767,0.0,0.866,0.134
89,@nytimes,Trauma surgeons recount the horror of assault weapons: “You will see multiple organs shattered. The exit wounds can be a foot wide.” https://t.co/uOueW3Kdsk,-0.946,0.0,0.511,0.489
90,@nytimes,"In the past 30 years, only 4 movies were named best picture while topping the box office charts https://t.co/bH0SVPdnbA",0.6369,0.198,0.802,0.0
91,@nytimes,There is no simple answer to what happened to Nakesha Williams — a life of spectacular promise undone by mental illness and homelessness https://t.co/cPocQP5WKi,-0.3818,0.088,0.725,0.187
92,@nytimes,"Unsealing the will of Harper Lee, signed just days before her death, was supposed to answer questions. It has only raised more.
https://t.co/e98ktD14rh",-0.5994,0.0,0.849,0.151
93,@nytimes,"Adam Rippon wore a harness to the Oscars, breaking the red carpet mold https://t.co/COQOgTbUHK https://t.co/mWXsHTMLIN",0.0,0.0,1.0,0.0
94,@nytimes,Rita Moreno wore her 1962 Oscars dress to the 2018 Oscars. Recycling has never looked more elegant. https://t.co/1U0AWTyBKj,-0.4158,0.0,0.86,0.14
95,@nytimes,"The Oscars really wanted to avoid another ""La La Land"" mix-up. Just look at the font on the envelopes. https://t.co/JlNYO6Qdis",-0.3535,0.0,0.885,0.115
96,@nytimes,"""It’s really easy to play into this narrative that millennials are doing everything wrong and they’re not planning, but there’s limits to individual behavior. At some point, there also has to be systemic support."" https://t.co/H6ISKuaoht",0.2212,0.103,0.843,0.054
97,@nytimes,"""One wrestler provoked me by leaving a comment on my Instagram, but when I later wrestled him in a state tournament I ended up beating him pretty badly.” https://t.co/oOYhngBq0o",-0.0644,0.135,0.691,0.174
98,@nytimes,Photos from the Oscars red carpet https://t.co/ziMJ9H5Qk7 https://t.co/dU4d0BcRKY,0.0,0.0,1.0,0.0
99,@nytimes,The pressure is mounting on Nigerian President Muhammadu Buhari to step down after his first term expires next year https://t.co/3PjU4OuzDs,-0.296,0.0,0.896,0.104
